Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,CustomerAge,CustomerGender
542276,22349,DOG BOWL CHASING BALL DESIGN,6,1/27/2011 10:19,3.75,12764.0,Lebanon,56.0,Female
570187,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,10/7/2011 15:09,1.25,,United Kingdom,,Male
568670,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,9/28/2011 13:07,2.95,14978.0,United Kingdom,,Male
547092,22617,BAKING SET SPACEBOY DESIGN,3,3/21/2011 8:18,4.95,16619.0,United Kingdom,36.0,Female
570871,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,10/12/2011 16:36,1.63,,United Kingdom,64.0,Male
545748,22138,BAKING SET 9 PIECE RETROSPOT ,24,3/7/2011 11:52,4.25,17381.0,United Kingdom,49.0,Female
573336,84997C,CHILDRENS CUTLERY POLKADOT BLUE,3,10/30/2011 11:37,4.15,17372.0,United Kingdom,17.0,Male
560875,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,7/21/2011 15:12,2.08,13562.0,United Kingdom,,Male
558232,22613,PACK OF 20 SPACEBOY NAPKINS,1,6/27/2011 14:30,0.85,17841.0,United Kingdom,19.0,Female
546983,21686,MEDINA STAMPED METAL STOOL,1,3/18/2011 12:27,39.95,16626.0,United Kingdom,29.0,Female
569019,23233,WRAP POPPIES  DESIGN,25,9/30/2011 9:38,0.42,15602.0,United Kingdom,34.0,Male
570187,20724,RED RETROSPOT CHARLOTTE BAG,1,10/7/2011 15:09,1.63,,United Kingdom,32.0,Female
567968,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,9/23/2011 9:44,0.85,12546.0,Spain,62.0,Male
579187,23564,EGG CUP MILKMAID INGRID,2,11/28/2011 15:31,2.46,,United Kingdom,,Male
549129,47566,PARTY BUNTING,8,4/6/2011 14:53,4.95,17042.0,United Kingdom,41.0,Female
573909,23296,SET OF 6 TEA TIME BAKING CASES,1,11/1/2011 15:26,1.25,17813.0,United Kingdom,52.0,Female
561007,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/22/2011 15:21,2.08,15640.0,United Kingdom,20.0,Female
558475,23240,SET OF 4 KNICK KNACK TINS DOILEY ,1,6/29/2011 15:58,8.29,,United Kingdom,29.0,Male
545872,22715,CARD WEDDING DAY,12,3/7/2011 14:51,0.42,15752.0,United Kingdom,58.0,Male
558102,48188,DOORMAT WELCOME PUPPIES,1,6/26/2011 14:06,7.95,17372.0,United Kingdom,32.0,Male
540547,84818,DANISH ROSE PHOTO FRAME,6,1/9/2011 16:07,2.55,14911.0,EIRE,16.0,Female
565922,85049E,SCANDINAVIAN REDS RIBBONS,12,9/8/2011 9:51,1.25,14116.0,United Kingdom,70.0,Male
541018,21166,COOK WITH WINE METAL SIGN ,2,1/13/2011 12:03,1.95,14978.0,United Kingdom,54.0,
549959,22607,WOODEN ROUNDERS GARDEN SET ,2,4/13/2011 13:47,9.95,16097.0,United Kingdom,18.0,Female
573345,22571,ROCKING HORSE RED CHRISTMAS ,6,10/30/2011 12:14,0.85,17609.0,United Kingdom,50.0,
560726,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,1,7/20/2011 14:16,9.95,17962.0,United Kingdom,47.0,Male
575368,23583,LUNCH BAG PAISLEY PARK  ,1,11/9/2011 15:07,1.65,14482.0,United Kingdom,41.0,Female
578400,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,11/24/2011 11:52,1.45,12748.0,United Kingdom,25.0,Female
545897,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,3/7/2011 17:22,2.46,,United Kingdom,56.0,Female
565404,21174,POTTERING IN THE SHED METAL SIGN,12,9/4/2011 10:35,2.08,13434.0,United Kingdom,44.0,Male
581241,22670,FRENCH WC SIGN BLUE METAL,12,12/8/2011 10:58,1.25,15520.0,United Kingdom,67.0,Female
571061,23283,DOORMAT VINTAGE LEAF,1,10/13/2011 14:33,15.79,,United Kingdom,48.0,Male
540980,85232A,SET/3 POLKADOT STACKING TINS,2,1/12/2011 15:22,4.95,14514.0,United Kingdom,22.0,Male
546160,21380,WOODEN HAPPY BIRTHDAY GARLAND,24,3/10/2011 9:49,2.55,15838.0,United Kingdom,61.0,Male
541132,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,1/14/2011 10:17,5.79,,United Kingdom,,Male
560773,21866,UNION JACK FLAG LUGGAGE TAG,2,7/20/2011 16:17,0.83,,United Kingdom,40.0,Male
575718,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,11/10/2011 18:04,3.75,16907.0,United Kingdom,,Male
564188,22694,WICKER STAR ,2,8/23/2011 15:33,2.1,13140.0,United Kingdom,60.0,Female
572528,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,6,10/24/2011 15:43,3.75,13176.0,United Kingdom,53.0,Female
559981,22671,FRENCH LAUNDRY SIGN BLUE METAL,6,7/14/2011 11:30,1.65,14562.0,United Kingdom,24.0,Female
571917,22678,FRENCH BLUE METAL DOOR SIGN 3,10,10/19/2011 15:46,1.25,13078.0,United Kingdom,48.0,Male
556413,22960,JAM MAKING SET WITH JARS,2,6/10/2011 12:01,4.25,16005.0,United Kingdom,,Male
547830,22962,JAM JAR WITH PINK LID,3,3/25/2011 15:50,1.63,,United Kingdom,42.0,Male
536862,22467,GUMBALL COAT RACK,1,12/3/2010 11:13,5.06,,United Kingdom,50.0,Female
566294,21124,SET/10 BLUE POLKADOT PARTY CANDLES,12,9/11/2011 15:41,1.25,15533.0,United Kingdom,51.0,Female
569700,90214P,"LETTER ""P"" BLING KEY RING",1,10/5/2011 15:56,0.83,,United Kingdom,,
580025,21329,DINOSAURS  WRITING SET ,1,12/1/2011 11:53,1.65,15021.0,United Kingdom,,Male
551158,22501,PICNIC BASKET WICKER LARGE,4,4/26/2011 15:00,9.95,16823.0,United Kingdom,41.0,Female
555519,22614,PACK OF 12 SPACEBOY TISSUES,24,6/5/2011 11:02,0.29,16682.0,United Kingdom,59.0,Female
573904,23555,LANDMARK FRAME NOTTING HILL ,1,11/1/2011 14:54,12.5,14505.0,United Kingdom,,Male
550470,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,4/18/2011 13:49,1.8,,United Kingdom,60.0,Male
558475,22379,RECYCLING BAG RETROSPOT ,3,6/29/2011 15:58,4.13,,United Kingdom,16.0,Female
546317,16237,SLEEPING CAT ERASERS,30,3/11/2011 9:07,0.21,14913.0,United Kingdom,,Female
548893,22469,HEART OF WICKER SMALL,4,4/4/2011 15:54,3.29,,United Kingdom,36.0,Female
580610,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,12/5/2011 11:48,3.29,,United Kingdom,,
546665,48138,DOORMAT UNION FLAG,2,3/15/2011 15:06,7.95,15867.0,United Kingdom,22.0,Female
550515,22597,MUSICAL ZINC HEART DECORATION ,4,4/18/2011 17:29,0.85,14502.0,United Kingdom,53.0,Female
573381,71038,WHITE HANGING BEADS CANDLE HOLDER,1,10/30/2011 14:05,5.45,17590.0,United Kingdom,,Male
536532,22899,CHILDREN'S APRON DOLLY GIRL ,8,12/1/2010 13:24,2.1,12433.0,Norway,46.0,Male
541699,22647,CERAMIC LOVE HEART MONEY BANK,36,1/21/2011 9:03,0.42,17744.0,United Kingdom,,Male
569137,23171,REGENCY TEA PLATE GREEN ,4,9/30/2011 14:45,3.29,,United Kingdom,21.0,Male
555383,21973,SET OF 36 MUSHROOM PAPER DOILIES,2,6/2/2011 15:13,1.45,12517.0,Germany,,Male
569670,22768,FAMILY PHOTO FRAME CORNICE,1,10/5/2011 13:47,9.95,14730.0,United Kingdom,28.0,Male
562158,23005,TRAVEL CARD WALLET I LOVE LONDON,1,8/3/2011 11:45,0.42,15039.0,United Kingdom,50.0,
541225,15056BL,EDWARDIAN PARASOL BLACK,2,1/14/2011 14:47,5.95,14099.0,United Kingdom,,Male
542724,22112,CHOCOLATE HOT WATER BOTTLE,3,1/31/2011 14:59,4.95,16779.0,United Kingdom,68.0,Male
C552570,21463,MIRRORED DISCO BALL ,-2,5/10/2011 12:07,5.95,15676.0,United Kingdom,51.0,Male
544677,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2/22/2011 16:13,2.95,18196.0,United Kingdom,41.0,Male
570513,23019,SMALL APOTHECARY MEASURING JAR ,6,10/11/2011 10:33,7.45,14952.0,United Kingdom,17.0,
C553903,22424,ENAMEL BREAD BIN CREAM,-8,5/19/2011 18:08,10.95,17671.0,United Kingdom,,Female
554636,22847,BREAD BIN DINER STYLE IVORY,1,5/25/2011 11:52,16.95,16763.0,United Kingdom,21.0,Female
538566,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,12/13/2010 11:21,2.51,,United Kingdom,47.0,Male
579541,22726,ALARM CLOCK BAKELIKE GREEN,2,11/30/2011 10:12,3.75,14653.0,United Kingdom,50.0,Male
548313,47580,TEA TIME DES TEA COSY,3,3/30/2011 12:15,2.55,15353.0,United Kingdom,,Male
577524,23489,VINTAGE BELLS GARLAND,1,11/20/2011 13:33,2.89,16905.0,United Kingdom,17.0,Female
555395,22938,CUPCAKE LACE PAPER SET 6,12,6/2/2011 17:04,1.95,12971.0,United Kingdom,60.0,Female
562519,22508,DOORSTOP RETROSPOT HEART,1,8/5/2011 12:37,3.75,16764.0,United Kingdom,32.0,Female
544041,22077,6 RIBBONS RUSTIC CHARM,24,2/15/2011 11:50,1.65,17730.0,United Kingdom,35.0,Male
569536,23120,PACK OF 6 SMALL FRUIT STRAWS,24,10/4/2011 15:44,0.42,13269.0,United Kingdom,42.0,Female
549998,21175,GIN + TONIC DIET METAL SIGN,24,4/14/2011 8:49,2.55,17675.0,United Kingdom,48.0,Male
579196,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,11/28/2011 15:54,3.29,14096.0,United Kingdom,,Female
570082,90087,CRYSTAL SEA HORSE PHONE CHARM,12,10/7/2011 11:19,0.85,12524.0,Germany,21.0,Male
564061,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,8/22/2011 14:38,11.95,14505.0,United Kingdom,18.0,Male
572317,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,10/23/2011 16:13,4.95,14629.0,United Kingdom,,Female
549018,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,4/5/2011 15:21,0.65,17492.0,United Kingdom,40.0,Female
553488,16046,TEATIME PEN CASE & PENS,3,5/17/2011 12:40,0.85,18043.0,United Kingdom,35.0,Male
558877,23290,SPACEBOY CHILDRENS BOWL,1,7/4/2011 13:50,1.25,17841.0,United Kingdom,69.0,Female
569918,22698,PINK REGENCY TEACUP AND SAUCER,24,10/6/2011 17:03,2.55,15766.0,United Kingdom,,
557956,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,6/23/2011 19:20,0.55,18283.0,United Kingdom,29.0,Female
539019,21326,AGED GLASS SILVER T-LIGHT HOLDER,4,12/15/2010 14:12,0.65,17551.0,United Kingdom,48.0,
566869,21888,BINGO SET,4,9/15/2011 13:20,3.75,13658.0,United Kingdom,18.0,Female
550470,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,4/18/2011 13:49,1.63,,United Kingdom,,Female
546027,22254,FELT TOADSTOOL LARGE,12,3/9/2011 8:09,1.25,12759.0,Netherlands,33.0,Female
545895,22663,JUMBO BAG DOLLY GIRL DESIGN,1,3/7/2011 17:14,4.13,,United Kingdom,,Female
555278,22804,CANDLEHOLDER PINK HANGING HEART,1,6/1/2011 17:33,5.79,,United Kingdom,,Female
566582,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/13/2011 13:49,2.95,13384.0,United Kingdom,,Female
555073,21787,RAIN PONCHO RETROSPOT,10,5/31/2011 11:39,0.85,16470.0,United Kingdom,42.0,
556915,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,6/15/2011 13:35,0.85,15036.0,United Kingdom,64.0,Female
576774,22619,SET OF 6 SOLDIER SKITTLES,8,11/16/2011 13:21,3.75,13131.0,United Kingdom,44.0,Female
548893,20665,RED RETROSPOT PURSE ,1,4/4/2011 15:54,5.79,,United Kingdom,67.0,Male
574062,23370,SET 36 COLOURING PENCILS DOILY,16,11/2/2011 14:30,1.25,17675.0,United Kingdom,48.0,Female
557233,22489,PACK OF 12 TRADITIONAL CRAYONS,4,6/17/2011 14:44,0.42,15356.0,United Kingdom,64.0,Male
574484,85152,HAND OVER THE CHOCOLATE   SIGN ,12,11/4/2011 12:50,2.1,14388.0,United Kingdom,48.0,Male
570000,23245,SET OF 3 REGENCY CAKE TINS,4,10/7/2011 8:55,4.95,12420.0,Cyprus,27.0,Female
560499,23188,VINTAGE  2 METER FOLDING RULER,12,7/19/2011 11:03,1.65,16713.0,United Kingdom,70.0,Female
559125,21731,RED TOADSTOOL LED NIGHT LIGHT,12,7/6/2011 12:32,1.65,13985.0,United Kingdom,65.0,Male
571931,22123,PING MICROWAVE APRON,1,10/19/2011 16:59,4.13,,United Kingdom,19.0,Male
561007,23292,SPACEBOY CHILDRENS CUP,8,7/22/2011 15:21,1.25,15640.0,United Kingdom,52.0,Male
577768,22808,SET OF 6 T-LIGHTS EASTER CHICKS,1,11/21/2011 15:18,5.79,,United Kingdom,65.0,Female
551013,22424,ENAMEL BREAD BIN CREAM,1,4/26/2011 10:54,12.75,15108.0,European Community,57.0,Male
566930,20711,JUMBO BAG TOYS ,10,9/15/2011 15:26,2.08,15417.0,United Kingdom,32.0,Female
553014,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,5/12/2011 18:49,1.45,13451.0,United Kingdom,70.0,Female
552306,71053,WHITE METAL LANTERN,4,5/8/2011 15:20,3.75,13911.0,United Kingdom,37.0,
561116,23199,JUMBO BAG APPLES,20,7/25/2011 12:22,2.08,13520.0,Switzerland,33.0,
545664,22692,DOORMAT WELCOME TO OUR HOME,2,3/4/2011 15:15,7.95,12584.0,Italy,59.0,Male
581405,21819,GLITTER CHRISTMAS STAR ,4,12/8/2011 13:50,0.39,13521.0,United Kingdom,16.0,Female
539946,22333,RETROSPOT PARTY BAG + STICKER SET,8,12/23/2010 11:46,1.65,13817.0,Germany,64.0,
544468,21658,GLASS  BEURRE DISH,4,2/21/2011 8:33,3.95,,EIRE,54.0,
552357,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,5/9/2011 12:16,1.25,18219.0,United Kingdom,40.0,Female
559055,22481,BLACK TEA TOWEL CLASSIC DESIGN,10,7/5/2011 17:09,0.83,,United Kingdom,62.0,Male
556065,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,6/8/2011 14:29,3.95,14829.0,United Kingdom,57.0,Female
558049,21725,SWEETIES  STICKERS,2,6/24/2011 14:16,0.85,15850.0,United Kingdom,58.0,Female
560255,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,7/17/2011 13:08,4.95,16054.0,United Kingdom,19.0,Male
545045,22469,HEART OF WICKER SMALL,12,2/27/2011 11:40,1.65,15708.0,United Kingdom,32.0,
544651,22997,TRAVEL CARD WALLET UNION JACK,24,2/22/2011 12:51,0.42,13694.0,United Kingdom,58.0,Male
548714,22747,POPPY'S PLAYHOUSE BATHROOM,1,4/3/2011 15:07,2.1,17337.0,United Kingdom,68.0,
562042,23320,GIANT 50'S CHRISTMAS CRACKER,12,8/2/2011 10:19,2.89,13075.0,United Kingdom,65.0,Female
577860,21508,VINTAGE KID DOLLY CARD ,12,11/22/2011 11:25,0.42,16655.0,United Kingdom,34.0,
580188,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,12/2/2011 12:02,2.49,16440.0,United Kingdom,19.0,Male
581217,22419,LIPSTICK PEN RED,6,12/8/2011 9:20,0.83,,United Kingdom,22.0,Female
541809,20960,WATERMELON BATH SPONGE,3,1/21/2011 14:59,2.46,,United Kingdom,51.0,Female
570690,23370,SET 36 COLOURING PENCILS DOILY,1,10/11/2011 16:37,2.46,,United Kingdom,27.0,Female
569524,23493,VINTAGE DOILY TRAVEL SEWING KIT,4,10/4/2011 14:42,1.95,14506.0,United Kingdom,63.0,Female
573874,23581,JUMBO BAG PAISLEY PARK,10,11/1/2011 12:45,2.08,13868.0,United Kingdom,,Female
569234,23393,HOME SWEET HOME CUSHION COVER ,2,10/2/2011 15:33,3.75,17841.0,United Kingdom,27.0,Male
550986,17084N,FAIRY DREAMS INCENSE ,1,4/21/2011 18:06,0.42,,United Kingdom,55.0,Male
572559,23157,SET OF 6 NATIVITY MAGNETS ,12,10/25/2011 8:44,2.08,12476.0,Germany,,Male
563352,21257,VICTORIAN SEWING BOX MEDIUM,2,8/15/2011 14:32,7.95,15706.0,United Kingdom,44.0,Male
571039,22066,LOVE HEART TRINKET POT,6,10/13/2011 12:59,0.39,16121.0,United Kingdom,,Female
558237,47566,PARTY BUNTING,1,6/27/2011 15:04,4.95,12867.0,United Kingdom,67.0,Female
581492,90177C,DROP DIAMANTE EARRINGS CRYSTAL,1,12/9/2011 10:03,2.9,,United Kingdom,17.0,Male
579499,22470,HEART OF WICKER LARGE,6,11/29/2011 15:59,2.95,17682.0,United Kingdom,,Female
564820,22077,6 RIBBONS RUSTIC CHARM,2,8/30/2011 12:16,3.29,,United Kingdom,38.0,Female
581310,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,12/8/2011 11:43,1.25,16442.0,United Kingdom,44.0,
569893,22362,GLASS JAR PEACOCK BATH SALTS,6,10/6/2011 15:51,2.95,12627.0,Germany,25.0,Male
562716,20971,PINK BLUE FELT CRAFT TRINKET BOX,24,8/8/2011 15:35,1.25,14257.0,United Kingdom,32.0,Male
568219,23404,HOME SWEET HOME BLACKBOARD,6,9/26/2011 9:59,4.95,13468.0,United Kingdom,21.0,Female
553730,21621,VINTAGE UNION JACK BUNTING,4,5/19/2011 7:49,8.5,16525.0,United Kingdom,37.0,Female
573137,85054,FRENCH ENAMEL POT W LID,1,10/27/2011 17:15,5.79,,United Kingdom,47.0,Female
578086,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,11/22/2011 16:43,0.83,17519.0,United Kingdom,,Male
559814,22383,LUNCH BAG SUKI DESIGN ,10,7/12/2011 15:49,1.65,15544.0,United Kingdom,54.0,
574074,23200,JUMBO BAG PEARS,1,11/2/2011 15:33,4.13,,United Kingdom,46.0,Female
537362,22315,200 RED + WHITE BENDY STRAWS,2,12/6/2010 12:34,1.25,17596.0,United Kingdom,62.0,Female
556428,22379,RECYCLING BAG RETROSPOT ,1,6/10/2011 13:23,4.96,,United Kingdom,40.0,
572063,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,10/20/2011 12:57,4.25,14606.0,United Kingdom,49.0,Male
536733,20974,12 PENCILS SMALL TUBE SKULL,24,12/2/2010 12:50,0.65,15738.0,United Kingdom,50.0,
564752,22568,FELTCRAFT CUSHION OWL,16,8/30/2011 10:07,3.75,16126.0,United Kingdom,22.0,Male
538641,22834,HAND WARMER BABUSHKA DESIGN,24,12/13/2010 14:36,0.85,15640.0,United Kingdom,70.0,Female
565231,16219,HOUSE SHAPE PENCIL SHARPENER,1,9/2/2011 9:26,0.83,,United Kingdom,33.0,Female
540247,21389,IVORY HANGING DECORATION  BIRD,4,1/5/2011 15:56,0.85,15464.0,United Kingdom,53.0,Male
561470,21843,RED RETROSPOT CAKE STAND,1,7/27/2011 13:14,10.95,12523.0,France,49.0,Male
547250,22280,POCKET BAG PINK PAISELY BROWN SPOT,1,3/22/2011 9:30,2.46,,United Kingdom,40.0,Male
553162,22090,PAPER BUNTING RETROSPOT,8,5/13/2011 15:53,5.79,,United Kingdom,55.0,Female
580133,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,12/1/2011 18:43,2.95,15531.0,United Kingdom,55.0,Female
565443,15044C,PURPLE PAPER PARASOL,6,9/4/2011 14:22,2.95,12567.0,France,42.0,Male
545295,22333,RETROSPOT PARTY BAG + STICKER SET,30,3/1/2011 12:09,1.65,12709.0,Germany,66.0,
536409,22866,HAND WARMER SCOTTY DOG DESIGN,1,12/1/2010 11:45,2.1,17908.0,United Kingdom,54.0,Male
575661,22571,ROCKING HORSE RED CHRISTMAS ,3,11/10/2011 14:39,0.85,12617.0,France,54.0,Male
559914,84970s,HANGING HEART ZINC T-LIGHT HOLDER,3,7/13/2011 15:13,2.08,,United Kingdom,,Male
538597,M,Manual,1,12/13/2010 12:26,1.25,15555.0,United Kingdom,34.0,Male
540468,84660B,BLACK STITCHED WALL CLOCK,1,1/7/2011 13:55,3.36,,United Kingdom,29.0,Male
548191,48138,DOORMAT UNION FLAG,1,3/29/2011 15:20,15.79,,United Kingdom,38.0,Female
547066,22315,200 RED + WHITE BENDY STRAWS,12,3/20/2011 13:41,1.25,12921.0,United Kingdom,26.0,Male
538541,22627,MINT KITCHEN SCALES,2,12/13/2010 10:46,8.5,17428.0,United Kingdom,41.0,Female
570598,23313,VINTAGE CHRISTMAS BUNTING,5,10/11/2011 11:55,4.95,14175.0,United Kingdom,46.0,
557213,23212,HEART WREATH DECORATION WITH BELL,4,6/17/2011 12:16,1.25,15021.0,United Kingdom,56.0,Male
547839,82482,WOODEN PICTURE FRAME WHITE FINISH,12,3/27/2011 10:54,2.55,12916.0,United Kingdom,68.0,Female
539261,22961,JAM MAKING SET PRINTED,12,12/16/2010 14:34,1.45,15620.0,United Kingdom,43.0,Female
536522,21931,JUMBO STORAGE BAG SUKI,1,12/1/2010 12:49,1.95,15012.0,United Kingdom,57.0,Female
557219,22431,WATERING CAN BLUE ELEPHANT,6,6/17/2011 12:39,1.95,14776.0,United Kingdom,44.0,Male
541123,21528,DAIRY MAID TRADITIONAL TEAPOT ,2,1/14/2011 9:52,6.95,13385.0,United Kingdom,24.0,Female
569977,23294,SET OF 6 SNACK LOAF BAKING CASES,4,10/6/2011 19:27,0.83,14702.0,United Kingdom,41.0,Male
544323,22167, OVAL WALL MIRROR DIAMANTE ,1,2/17/2011 15:51,8.29,,United Kingdom,,Male
540514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/9/2011 11:43,2.95,15708.0,United Kingdom,49.0,Female
561906,21094,SET/6 RED SPOTTY PAPER PLATES,12,8/1/2011 10:03,0.85,12921.0,United Kingdom,31.0,Female
563916,23169,CLASSIC GLASS COOKIE JAR,48,8/21/2011 13:43,3.75,13435.0,United Kingdom,35.0,Male
564724,21876,POTTERING MUG,2,8/28/2011 12:16,1.25,15555.0,United Kingdom,,
576081,22379,RECYCLING BAG RETROSPOT ,5,11/14/2011 8:16,2.1,15203.0,United Kingdom,61.0,Female
547194,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,3/21/2011 12:42,1.65,12637.0,France,40.0,Female
564837,21506,"FANCY FONT BIRTHDAY CARD, ",2,8/30/2011 12:40,0.83,,United Kingdom,66.0,Male
572896,23103,JINGLE BELL HEART DECORATION,24,10/26/2011 14:41,1.65,12456.0,Switzerland,34.0,Male
549283,22138,BAKING SET 9 PIECE RETROSPOT ,3,4/7/2011 13:32,4.95,13005.0,United Kingdom,60.0,Female
566976,23358,HOT STUFF HOT WATER BOTTLE,6,9/16/2011 9:27,3.75,15382.0,United Kingdom,27.0,Female
577016,23301,GARDENERS KNEELING PAD KEEP CALM ,6,11/17/2011 12:21,1.65,17095.0,United Kingdom,36.0,Female
562558,37413,ICON MUG REVOLUTIONARY,12,8/5/2011 16:43,0.39,13451.0,United Kingdom,33.0,Female
567153,23052,RECYCLED ACAPULCO MAT TURQUOISE,3,9/16/2011 16:25,8.25,14056.0,United Kingdom,42.0,Male
571828,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/19/2011 11:52,2.95,16440.0,United Kingdom,,Female
550192,21394,RED POLKADOT BEAKER ,48,4/15/2011 8:45,0.39,12582.0,Finland,40.0,Female
565014,23202,JUMBO BAG VINTAGE LEAF,100,8/31/2011 16:28,1.79,16180.0,United Kingdom,45.0,Male
538851,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/14/2010 13:32,0.85,16556.0,United Kingdom,25.0,Female
536876,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,2,12/3/2010 11:36,4.21,,United Kingdom,18.0,Male
551286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/27/2011 14:16,2.95,13767.0,United Kingdom,52.0,Male
567077,46000U,POLYESTER FILLER PAD 30CMx30CM,2,9/16/2011 12:34,1.25,18122.0,United Kingdom,,Male
565210,23000,TRAVEL CARD WALLET TRANSPORT,48,9/1/2011 17:09,0.42,17750.0,United Kingdom,62.0,Male
555722,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1,6/6/2011 16:06,4.98,,United Kingdom,17.0,Female
577252,22460,EMBOSSED GLASS TEALIGHT HOLDER,6,11/18/2011 12:22,1.25,18034.0,United Kingdom,50.0,Male
547593,20785,,-2,3/24/2011 11:18,0.0,,United Kingdom,22.0,Female
566094,85023B,EAU DE NILE JEWELLED PHOTOFRAME,2,9/9/2011 10:42,2.55,17965.0,United Kingdom,32.0,Female
561899,22070,SMALL RED RETROSPOT MUG IN BOX ,12,7/31/2011 15:26,3.39,17173.0,United Kingdom,47.0,Female
559107,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2,7/6/2011 11:22,1.25,15334.0,United Kingdom,43.0,Female
559134,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,7/6/2011 13:14,0.55,12700.0,France,40.0,
580983,21577,SAVE THE PLANET COTTON TOTE BAG,1,12/6/2011 16:26,4.96,,United Kingdom,25.0,Female
537534,22681,FRENCH BLUE METAL DOOR SIGN 6,2,12/7/2010 11:48,0.0,,United Kingdom,35.0,Female
538633,84993B,75 BLACK PETIT FOUR CASES,1,12/13/2010 13:28,0.42,16726.0,United Kingdom,22.0,Male
546892,22197,SMALL POPCORN HOLDER,12,3/17/2011 18:20,1.63,,United Kingdom,37.0,Male
555638,23174,REGENCY SUGAR BOWL GREEN,4,6/6/2011 12:51,4.15,15150.0,United Kingdom,45.0,Male
576339,21212,PACK OF 72 RETROSPOT CAKE CASES,11,11/14/2011 15:27,1.25,14096.0,United Kingdom,41.0,Female
539631,22340,NOEL GARLAND PAINTED ZINC ,1,12/20/2010 15:03,3.36,,United Kingdom,,Male
548168,22719,GUMBALL MONOCHROME COAT RACK,1,3/29/2011 13:46,2.46,,United Kingdom,66.0,Female
548191,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,3/29/2011 15:20,5.79,,United Kingdom,42.0,Female
556507,22467,GUMBALL COAT RACK,12,6/13/2011 9:55,2.55,12567.0,France,15.0,Male
557112,23181,BULL DOG BOTTLE TOP WALL CLOCK,1,6/16/2011 16:31,16.63,,United Kingdom,40.0,Male
579741,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,11/30/2011 14:33,2.1,16910.0,United Kingdom,32.0,Female
560875,23202,JUMBO BAG VINTAGE LEAF,10,7/21/2011 15:12,2.08,13562.0,United Kingdom,55.0,Female
579131,22059,CERAMIC STRAWBERRY DESIGN MUG,12,11/28/2011 12:33,1.49,12839.0,United Kingdom,35.0,Male
554415,23209,LUNCH BAG DOILEY PATTERN ,10,5/24/2011 12:10,1.65,18202.0,United Kingdom,58.0,Male
562417,21733,RED HANGING HEART T-LIGHT HOLDER,1,8/4/2011 16:32,5.79,,United Kingdom,32.0,Male
550636,35911A,MULTICOLOUR RABBIT EGG WARMER,3,4/19/2011 15:37,0.83,,United Kingdom,39.0,
544460,21272,SALLE DE BAIN HOOK,3,2/20/2011 14:01,1.25,16931.0,United Kingdom,67.0,Female
561324,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,12,7/26/2011 13:45,1.25,14414.0,United Kingdom,60.0,
567962,22759,SET OF 3 NOTEBOOKS IN PARCEL,96,9/23/2011 9:19,1.45,15838.0,United Kingdom,33.0,Male
